"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AAST","242","Modern Africa","2316","History","6","3","3","1","0","0","0","0","3","0","0","0","0","0","0","1","Hoppe, Kirk A","17"
"ACTG","210","Intro Financial Accounting","2656","Accounting","52","73","67","37","8","0","0","0","0","0","0","0","0","0","0","11","Wen, Xiaoyan","248"
"ACTG","445","Federal Income Tax I","2656","Accounting","48","29","11","1","0","0","0","0","1","0","0","0","0","0","0","3","Kolpien, Jennifer E","93"
"ACTG","475","Database Accounting Systems","2656","Accounting","15","12","11","2","1","0","0","0","0","0","0","0","0","0","0","0","Popowits, Michael T","41"
"ACTG","506","Management Accounting","2656","Accounting","24","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Lee, Sung-Han","31"
"ACTG","508","Federal Income Tax-Grad","2656","Accounting","27","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kohorst, Chad","42"
"AH","205","Roman Art and Archaeology","2349","Classics & Mediterran Studies","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Tobin, Jennifer L","16"
"ANTH","229","Historical Archaeology","2841","Anthropology","13","3","1","4","2","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","25"
"ANTH","309","Writing Culture","2841","Anthropology","3","9","4","1","0","0","0","0","0","0","0","0","0","0","0","3","Hendrickson, Mitchel J","20"
"ARAB","250","The Heritage of Muslim Iberia","2349","Classics & Mediterran Studies","21","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","Kamal, Mustapha","25"
"ARCH","106","Architectural Studio 2","2911","School of Architecture","11","38","25","3","1","0","0","0","0","0","0","0","0","0","0","0","Vendrell, Xavier","78"
"ARCH","562","Architectural Technology II","2911","School of Architecture","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lally, Sean","14"
"ARCH","564","Architectural Technology IV","2911","School of Architecture","13","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Palider, Ryan","22"
