"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ACTG","500","Intro Financial Actg","2656","Accounting","10","5","0","0","1","0","0","0","1","0","0","0","0","0","0","0","Mc Donagh, Eamonn Michael","17"
"ACTG","502","Financial Accounting I","2656","Accounting","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pandit, Shailendra","10"
"ACTG","537","Fraud Examination","2656","Accounting","10","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Popowits, Michael T","19"
"AH","100","Intro to Art &Art History","2910","Art History","44","7","3","3","6","0","0","0","0","0","0","0","0","0","0","2","Ortega, Emmanuel","65"
"AH","180","Intro to Museum & Exhibition","2910","Art History","10","8","3","2","2","0","0","0","1","0","0","0","0","0","0","4","Johnson, Peri","30"
"ARCH","251","Arch Analysis","2911","School of Architecture","22","45","14","7","13","0","0","0","0","0","0","0","0","0","0","4","Hicks, Stewart Roger","105"
"ARCH","414","Contemporary Practices","2911","School of Architecture","4","6","4","0","0","0","0","0","1","0","0","0","0","0","0","0","Dunn, Sarah E","15"
"ARCH","470","Structures I: Statics","2911","School of Architecture","38","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Magruder, Robert","60"
"ART","130","Intro to Painting + Color","2583","Art","16","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Nickodemus, Timothy Peter","20"
"ART","151","Intro to Creative Coding","2583","Art","18","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Holloway, Shawne","20"
"ART","160","Intro to Digital Photo","2583","Art","9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","2","Ende, Shir","20"
"ART","250","Topics NMA: Wearables","2583","Art","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Boyles, Jenna","13"
"ART","382","Topics in Art: Prof. Practice","2583","Art","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Frid, Dianna","13"
"ASP","080","Workshop for Calculus -LARES","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","1","Mankus, Terrance A","10"
"BA","100","Intro to UIC & Prof Dev","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","36","1","0","Lord, Morgan","37"
"BA","100","Intro to UIC & Prof Dev","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","1","0","0","46","9","2","Rodriguez, Paul","58"
"BA","200","Managerial Communication","2785","Business Administration Admini","125","27","2","1","1","0","0","0","0","0","0","0","0","0","0","2","Nankervis, Craig","158"
"BA","320","Civic Engagement","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","1","0","0","76","0","0","Lloyd, Anna K","77"
"BA","320","Civic Engagement","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","83","0","0","Wilson, Jeffrey Crossen","83"
"BA","420","Professional Presence","2785","Business Administration Admini","31","4","1","1","1","0","0","0","0","0","0","0","0","0","0","2","Souri, Ranjit J","40"
"BHIS","499","Info Sources in BHIS","2318","Biomed & Health Info Sciences","57","14","2","0","1","0","0","0","0","0","0","0","0","0","0","2","Mills, Laura Lynn","76"
"BHIS","575","App Stats Hlth Data Science","2318","Biomed & Health Info Sciences","24","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Velebit, Milan","26"
"BIOE","431","Bioinstrumentation I Lab","2437","Biomedical Eng - Engineering","12","7","6","3","1","0","0","0","0","0","0","0","0","0","0","3","Wang, Zhinan","32"
"BIOE","562","Biomedical implants","2437","Biomedical Eng - Engineering","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Mathew, Mathew","15"
"BIOE","594","Geom/Topology Methods-Biology","2437","Biomedical Eng - Engineering","6","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","Liang, Jie","12"
"BIOS","184","The Basics of Neuroscience","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","1","Park, Thomas J","20"
"BIOS","294","Insect Evolution and Diversity","2453","Biological Sciences","12","13","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Molumby, Alan J","28"
"ACTG","210","Intr Fin Acct for Bus Scholar","2656","Accounting","10","10","0","2","0","0","0","0","0","0","0","0","0","0","0","1","Demerjian, Peter","23"
"ACTG","417","Adv Financial Accounting","2656","Accounting","11","17","3","3","1","0","0","0","0","0","0","0","0","0","0","1","Chen, Gary","36"
"AH","110","World Hist Art & Built Env I","2910","Art History","90","94","41","35","58","0","0","0","0","0","0","0","0","0","0","29","Finegold, Andrew","347"
"AH","125","Asian Art and Architecture","2910","Art History","10","16","5","6","5","0","0","0","0","0","0","0","0","0","0","3","Becker, Catherine","45"
"AHS","210","Intro to Rehab Science","2797","Applied Health Sciences Admin","0","0","0","0","0","0","0","0","0","0","71","0","0","0","0","1","Hasnain, Rooshey","72"
"AHS","325","Rehab Case Management","2797","Applied Health Sciences Admin","28","17","3","0","1","0","0","0","0","0","0","0","0","0","0","1","Schwartz, Orit","50"
"AHS","393","Health Science Experience","2797","Applied Health Sciences Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Kieso, Tiana Al-Aswad","12"
"ANTH","424","Violence","2909","Criminology, Law, and Justice","2","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Frohmann, Lisa G","10"
"ARCH","414","Contemporary Practices","2911","School of Architecture","8","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","Kelley, Jayne E","16"
"ARCH","414","Contemporary Practices","2911","School of Architecture","4","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Materia, Barbara","15"
"ART","260","Topics in Digital Photography","2583","Art","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pierotti, Jessica Lee","19"
"ART","312","Topics in Drawing III","2583","Art","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Peterman, Dan","18"
"ART","381","Topics in Documentary Media","2583","Art","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Ischar, Doug","12"
"BA","200","Managerial Communication","2785","Business Administration Admini","25","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Lord, Morgan","32"
"BCMG","411","Intro to Biochemistry","2509","Biochem & Molecular Genetics","11","18","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Vary, James C","30"
"BHIS","460","Intro to Hlth Informatics","2318","Biomed & Health Info Sciences","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Swirsky, Eric S","11"
"BHIS","515","Mgmt Hlth Care Comm Syst","2318","Biomed & Health Info Sciences","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","1","Ponder, Anthony","21"
"BIOE","396","Senior Design I","2437","Biomedical Eng - Engineering","21","39","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Kotche, Miiri Ann","65"
"BIOE","430","Bioinstrumentation I","2437","Biomedical Eng - Engineering","11","27","8","7","0","0","0","0","0","0","0","0","0","0","0","2","Papautsky, Ian","55"
"BIOE","595","Seminar on Bioengineering","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","2","0","0","0","0","33","0","0","Takoudis, Christos G","35"
"BIOS","236","Animal Behavior","2453","Biological Sciences","14","11","4","3","6","0","0","0","0","0","0","0","0","0","0","5","Nelson, Karin Noel","43"
"BIOS","365","Human Ecological Systems","2453","Biological Sciences","19","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Minor, Emily","23"
"BIOS","480","Intro to Biostatistics with R","2453","Biological Sciences","9","2","5","1","0","0","0","0","0","0","0","0","0","0","0","4","Wise, David H.","21"
"BPS","360","Basic &Clinical Pharmacology I","2440","Pharmaceutical Sciences","5","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","Tolhurst, Thomas Albert","18"
"BSTT","537","Longitudinal Data Analysis","2891","Epidemiology and Biostatistics","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Liu, Li C","13"
"BSTT","562","Linear Models","2891","Epidemiology and Biostatistics","10","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Bhaumik, Dulal","14"
"CHE","396","Senior Design I","2709","Chemical Engrg","65","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Bilgin, Betul","70"
"ACTG","211","Intro Mang Acct for Actg Major","2656","Accounting","18","24","18","10","6","0","0","0","0","0","0","0","0","0","0","12","Awad, Abigail Marian","88"
"ACTG","315","Intermediate Financial Actg I","2656","Accounting","17","16","28","2","2","0","0","0","0","0","0","0","0","0","0","30","Raval, Vivek","95"
"ACTG","326","Cost Accounting","2656","Accounting","26","57","40","3","4","0","0","0","1","0","0","0","0","0","0","5","Patrick, Paige","136"
"ACTG","445","Federal Income Tax I","2656","Accounting","22","35","13","2","0","0","0","0","0","0","0","0","0","0","0","4","Savor, Stephanie Sikes","76"
"ACTG","446","Federal Income Tax II","2656","Accounting","17","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","Mc Donagh, Eamonn Michael","29"
"ACTG","500","Intro Financial Actg","2656","Accounting","46","13","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Atatsi, Joseph","61"
"AH","160","Trends in Contemp Art","2910","Art History","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","2","Grad Asst","39"
"AH","235","History of Design I","2895","School of Design","1","7","4","1","3","0","0","0","2","0","0","0","0","0","0","0","Mekinda, Jonathan","18"
"AH","263","Latin Amer Colonial Art","2910","Art History","23","4","0","0","3","0","0","0","0","0","0","0","0","0","0","3","Ortega, Emmanuel","33"
"AH","303","Writing in Art History","2910","Art History","10","2","0","0","1","0","0","0","0","0","0","0","0","0","0","3","Stimson, Blake","16"
"AHS","200","Intro Integrated Health","2797","Applied Health Sciences Admin","124","6","2","1","2","0","0","1","0","0","0","0","0","0","0","0","Kieso, Tiana Al-Aswad","136"
"AHS","304","Sexuality and Health","2797","Applied Health Sciences Admin","32","10","3","0","2","0","0","0","0","0","0","0","0","0","0","2","Goodman, Leah A","49"
"AHS","375","Ethics, Law in Health","2797","Applied Health Sciences Admin","100","19","5","3","2","0","0","0","4","0","0","0","0","0","0","0","Swirsky, Eric S","133"
"ANTH","100","Human Adventure","2841","Anthropology","103","77","54","15","29","0","0","0","0","0","0","0","0","0","0","17","Bauer, Brian S","295"
"ANTH","420","Technology Society & Past","2841","Anthropology","3","4","3","0","2","0","0","0","0","0","0","0","0","0","0","0","Hendrickson, Mitchel J","12"
"ARAB","103","Intermediate Arabic I","2349","Classics & Mediterran Studies","46","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Kamal, Mustapha","47"
"ARCH","520","Topics in Arch Theory","2911","School of Architecture","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","1","Jacob, Samuel Thomas","12"
"ART","112","Introduction to Drawing","2583","Art","12","5","0","0","2","0","0","0","0","0","0","0","0","0","0","1","Morgan-Cloud, Nyeema","20"
"ART","160","Intro to Digital Photo","2583","Art","26","4","2","3","0","0","0","0","0","0","0","0","0","0","0","4","Washington, Zuri Aqeela","39"
"ART","190","Intro to Socially Engaged Art","2583","Art","7","2","0","1","2","0","0","0","5","0","0","0","0","0","0","0","Reynolds, Laurie Jo","17"
