"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ACTG","210","Intro Financial Accounting","2656","Accounting","5","5","13","3","1","0","0","0","0","0","0","0","0","0","0","4","Salama, Yehia A.","31"
"ACTG","355","Business Law I","2656","Accounting","8","15","8","2","0","0","0","0","0","0","0","0","0","0","0","2","Leahy, Edward","35"
"ACTG","470","Ethical Environment Business","2656","Accounting","69","43","8","2","1","0","0","0","0","0","0","0","0","0","0","0","Scully, George","123"
"ACTG","475","Database Accounting Systems","2656","Accounting","19","14","3","2","0","0","0","0","0","0","0","0","0","0","0","1","Popowits, Michael T","39"
"ACTG","500","Intro Financial Actg","2656","Accounting","42","43","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Goodman, Charles Joseph","88"
"ACTG","502","Financial Accounting I","2656","Accounting","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Galvan, Abel","16"
"ACTG","503","Financial Accounting II","2656","Accounting","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Salama, Yehia A.","10"
"AH","180","Intro to Museum & Exhibition","2910","Art History","14","9","3","2","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","29"
"AH","480","Collecting Art & Art Museum","2910","Art History","7","5","3","0","1","0","0","1","0","0","0","0","0","0","0","0","Pollak, Martha","17"
"AHS","375","Ethics, Law in Health","2797","Applied Health Sciences Admin","78","27","8","3","1","0","0","0","0","0","0","0","0","0","0","3","Swirsky, Eric S","120"
"AHS","393","Health Science Experience","2797","Applied Health Sciences Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","Bulanda, Michelle M","32"
"ANTH","239","People and Their Animals","2841","Anthropology","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rogers, Leland","12"
"ARAB","101","Elementary Arabic I","2349","Classics & Mediterran Studies","34","12","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Almahamid, Jumana Mohammed","48"
"ARAB","230","Arabic Literature in Tran","2349","Classics & Mediterran Studies","21","7","6","0","0","0","0","0","0","0","0","0","0","0","0","1","Kamal, Mustapha","35"
"ARCH","470","Structures I: Statics","2911","School of Architecture","28","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Magruder, Robert","37"
"ARCH","574","Architectural Structures II","2911","School of Architecture","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mojekwu, Eugene Chukwunonso","11"
"ART","101","Signifying Practices","2583","Art","12","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Delos Reyes, Jennifer","20"
"ART","401","Senior Projects: Critique","2583","Art","27","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Peterman, Dan","29"
"ASP","032","Engl for Academic Purposes II","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","12","3","0","Mielcarek, Stephanie M","15"
"ASP","034","Live, Learn, Grow: Bridge","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","0","Tatina, Nora","23"
"ASP","036","English Lab-Humanities","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","0","Buendia, Jenna Rashel","10"
"ASP","036","English Lab-Humanities","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","13","17","1","Duke, Trischa Beth","31"
"ASP","037","English Lab-Social Sciences","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","25","17","0","Grad Asst","42"
"BA","200","Managerial Communication","2785","Business Administration Admini","34","26","8","0","0","0","0","0","2","0","0","0","0","0","0","1","Duros, Sally","71"
"BA","290","Business Ethics","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","Hardy, Florence","25"
"BA","299","CBA Study Abroad","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","Butts, Jason","15"
"BA","320","Civic Engagement","2785","Business Administration Admini","0","0","0","0","0","0","0","0","1","0","0","0","0","15","0","0","Wilson, Jeffrey Crossen","16"
"ACTG","474","Actg Information Systems","2656","Accounting","29","32","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Jason Victor","66"
"ACTG","537","Fraud Examination","2656","Accounting","5","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Popowits, Michael T","13"
"AH","100","Intro to Art &Art History","2910","Art History","68","75","26","10","7","0","0","0","0","0","0","0","0","0","0","18","Grad Asst","204"
"AH","110","World Hist Art & Built Env I","2910","Art History","80","106","68","11","17","0","0","0","15","0","0","0","0","0","0","12","Harmansah, Omur","309"
"AH","232","Film History I: 1890-WWII","2492","English","5","7","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Rubin, Martin L.","15"
"AHS","325","Rehab Case Management","2797","Applied Health Sciences Admin","28","18","1","1","0","0","0","0","0","0","0","0","0","0","0","2","Schwartz, Orit","50"
