"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ACTG","211","Intro Managerial Accounting","2656","Accounting","54","40","17","1","2","0","0","0","1","0","0","0","0","0","0","0","Martin, Melissa","115"
"ACTG","355","Business Law I","2656","Accounting","13","17","17","3","2","0","0","0","0","0","0","0","0","0","0","1","Leahy, Edward","53"
"ACTG","470","Ethical Environment Business","2656","Accounting","23","34","16","9","3","0","0","0","1","0","0","0","0","0","0","5","Scully, George","91"
"AH","263","Latin Amer Colonial Art","2910","Art History","14","6","3","0","7","0","0","0","0","0","0","0","0","0","0","4","Ortega, Emmanuel","34"
"AH","510","Methods in Art History","2910","Art History","14","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","Stimson, Blake","19"
"AHS","375","Ethics, Law in Health","2797","Applied Health Sciences Admin","125","37","15","1","15","0","0","0","0","0","0","0","0","0","0","7","Swirsky, Eric S","200"
"ANTH","215","Anthropology of Religion","2841","Anthropology","14","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Giampaoli, Michelangelo","22"
"ANTH","216","Medicine, Culture, & Society","2841","Anthropology","94","18","10","3","10","0","0","0","0","0","0","0","0","0","0","10","Starkweather, Kathrine Elizabeth","145"
"ANTH","255","Middle East Feminisms","2369","Gender and Women's Studies","6","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","Naber, Nadine","10"
"ARCH","151","Architecture at Chicago","2911","School of Architecture","51","30","14","8","12","0","0","0","0","0","27","0","0","0","0","8","Torres, Antonio","150"
"ARCH","359","Architectural Technology 1","2911","School of Architecture","7","11","17","2","0","0","0","0","0","0","34","0","0","0","0","0","Frye, Christopher Allen","71"
"ART","360","PHOTO III: BURDEN OF PROOF","2583","Art","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Miller, Nathan A","13"
"BA","101","Business1st-Year Seminar","2785","Business Administration Admini","0","0","0","0","0","0","0","0","5","0","0","0","0","57","3","2","Bieliauskas, Rita Maria","67"
"BA","190","UIC Business Seminar Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","178","0","0","Sanchez, Mayra","178"
"BA","200","Managerial Communication","2785","Business Administration Admini","58","53","10","1","2","0","0","0","0","0","0","0","0","0","0","2","Andrews, Dean","126"
