"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AAST","110","Intro Af-Amer Lit, 1760-1910","2363","Black Studies","6","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Dubey, Madhu","14"
"AD","160","Photography I","2702","School of Art and Design","9","11","2","0","0","0","0","0","2","0","1","0","0","0","0","0","Schiff, Melanie R.","25"
"AD","209","Color Theory","2702","School of Art and Design","10","9","1","0","0","0","0","0","0","0","2","0","0","0","0","1","Nasko, Mary Jo","23"
"AD","209","Color Theory","2702","School of Art and Design","15","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Sensemann, Susan","22"
"AD","210","Graphic Design II","2702","School of Art and Design","3","8","7","0","1","0","0","0","0","0","0","0","0","0","0","0","O'Hara, Timothy","19"
"AD","251","Printmaking I: Beginning","2702","School of Art and Design","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Briggs, Molly","13"
"AD","408","Computer Art-Design","2702","School of Art and Design","7","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Tsoupikova, Daria","12"
"AD","420","Industrial Design VI","2702","School of Art and Design","4","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Munson, Stephanie","15"
"AD","508","Adv Electronic Vis & Crit","2702","School of Art and Design","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Browning, Drew R","10"
"AH","221","Medieval Architecture","2910","Art History","3","5","10","3","4","0","0","0","1","0","0","0","0","0","0","2","Grossman, Heather E","28"
"ANTH","221","Old World Archaeology I","2841","Anthropology","4","3","5","2","2","0","0","0","0","0","0","0","0","0","0","3","Keeley, Lawrence H","19"
"ANTH","273","Ethnog of Southeast Asia","2841","Anthropology","22","13","2","0","0","0","0","0","0","0","0","0","0","0","0","3","Junker, Laura Lee","40"
"ANTH","309","Writing Culture","2841","Anthropology","14","1","0","0","4","0","0","0","0","0","0","0","0","0","0","2","Cousins, Andrew L","21"
"ARCH","305","Arch Design Lect I","2911","School of Architecture","37","39","14","2","1","0","0","0","0","0","1","0","0","0","0","0","Dunn, Sarah E","94"
"ARCH","306","Arch Design Lab I","2911","School of Architecture","42","38","9","4","1","0","0","0","0","0","0","0","0","0","0","0","Dunn, Sarah E","94"
"ARCH","371","Design and the Envt","2911","School of Architecture","35","46","10","3","0","0","0","0","0","0","0","0","0","0","0","0","Worn, William W","94"
"ASST","271","Late Imperial China","2316","History","2","3","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Hostetler, Laura E","10"
"BIOS","211","Evolution of Human Behavior","2841","Anthropology","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Prost, Jack H","67"
