"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AAST","111","Intro Af Amer Lit Since 1910","2363","Black Studies","9","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Jun, Helen Heran","20"
"ACTG","446","Federal Income Tax II","2656","Accounting","14","21","7","0","0","0","0","0","0","0","0","0","0","0","0","2","Kemp, Robert E","44"
"ACTG","508","Federal Income Tax-Grad","2656","Accounting","6","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Tsu, Brian","16"
"AD","230","Painting I","2702","School of Art and Design","10","6","2","0","0","0","0","0","0","0","0","0","0","0","0","2","Fraser, Pamela","20"
"AD","267","Digital Photography","2702","School of Art and Design","7","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Minnix, Gary L","20"
"AD","317","Digital Media in Graphic Desgn","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","Young, Caroline C","22"
"AD","322","Interactive Product Design I","2702","School of Art and Design","19","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Magid, Jason B","24"
"AH","210","Art/Archaeology of Egypt","2349","Classics & Mediterran Studies","11","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Tobin, Jennifer L","21"
"AH","242","Byzantine Art and Architecture","2910","Art History","9","16","9","2","2","0","0","0","0","0","0","0","0","0","0","4","Grossman, Heather E","42"
"AH","511","Toward New Hist/Art,1960-Prsnt","2910","Art History","16","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Akcan, Esra","17"
"AH","513","PhD Proseminar","2910","Art History","3","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","van der Meulen, Sjoukje","14"
"ANAT","544","Adv Craniofacial Anatomy","2387","Anatomy and Cell Biology","7","7","11","0","0","0","0","0","0","0","0","0","0","0","0","0","Lakars, Thomas C","25"
"ARCH","522","Topics in Arch Technology","2911","School of Architecture","6","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Litvin, Michelle","10"
"ARCH","552","Archtectural Design II","2911","School of Architecture","7","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Dean, Penelope","20"
"ARCH","591","Arch Study Abroad","2911","School of Architecture","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Vendrell, Xavier","16"
"ASP","092","Vocabulary Enrichment","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","0","De Leon, Jose","10"
"ASST","279","South Asian Cultures","2841","Anthropology","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Gayatri","10"
"BA","299","CBA Study Abroad","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Nowacki, Donna","10"
"BHIS","503","Comm Skills in HI","2318","Biomed & Health Info Sciences","53","12","0","0","0","0","0","0","2","0","1","0","0","0","0","5","Swirsky, Eric S","73"
"BHIS","520","Hlth Info Syst Analysis & Dsgn","2318","Biomed & Health Info Sciences","39","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Bimmerle, Cathleen","46"
"BIOS","100","Biol of Cells & Organisms","2453","Biological Sciences","6","26","18","9","1","0","0","0","0","0","0","0","0","0","0","4","Applegate, Daniel Thomas","64"
"BIOS","230","Ecology and Evolution","2453","Biological Sciences","33","35","62","9","4","0","0","0","0","0","1","0","0","0","0","5","Molumby, Alan J","149"
