"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ACTG","210","Intro Fin Acct for Bus Scholar","2656","Accounting","28","3","2","1","1","0","0","0","0","0","0","0","0","0","0","1","Demerjian, Peter","36"
"ACTG","326","Cost Accounting","2656","Accounting","22","24","7","1","4","0","0","0","0","0","0","0","0","0","0","3","Hart, Daphne","61"
"ACTG","500","Intro Financial Actg","2656","Accounting","28","28","2","1","4","0","0","0","0","0","0","0","0","0","0","2","Lord Pearson, Eva Marie","65"
"ACTG","500","Intro Financial Actg","2656","Accounting","19","21","2","0","0","0","0","0","0","0","0","0","0","0","0","2","Salama, Yehia A.","44"
"AH","209","Near Eastern Archaeology","2349","Classics & Mediterran Studies","9","8","0","0","1","0","0","0","1","0","0","0","0","0","0","1","Harmansah, Omur","20"
"AH","234","RACE/ETHNICITY IN FILM/MEDIA","2910","Art History","16","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","Nash, Raphael S","20"
"AHS","102","Experiential Learning II","2797","Applied Health Sciences Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","49","2","0","Wescott, Jennifer J","51"
"AHS","393","Health Science Experience","2797","Applied Health Sciences Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Kieso, Tiana Al-Aswad","12"
"ANTH","101","World Cultures","2841","Anthropology","109","73","19","10","64","0","0","0","0","0","0","0","0","0","0","19","Markovic, Alexander","294"
"ANTH","217","People, Cultures, Middle East","2841","Anthropology","4","4","4","1","2","0","0","0","0","0","0","0","0","0","0","3","Zaatari, Zeina","18"
"ART","130","Intro to Painting + Color","2583","Art","12","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","20"
"ART","160","Intro to Digital Photo","2583","Art","16","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Washington, Zuri Aqeela","20"
"ART","261","Topics in Analog Photography","2583","Art","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Keihm, Colleen","15"
"ART","280","COLLAB PRINTMAKING PRINT SHOP","2583","Art","12","4","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Estrada, William","21"
"BA","220","Business Prof Dev II","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","85","2","1","Anderson, Stephanie Leigh","88"
"BHIS","510","Health Care Info Systems","2318","Biomed & Health Info Sciences","14","25","2","0","2","0","0","0","0","0","0","0","0","0","0","2","Czart, Margaret B","45"
"BIOE","101","Intro to Bioengineering","2437","Biomedical Eng - Engineering","16","4","5","4","7","0","0","0","0","0","0","0","0","0","0","0","Eddington, David T.","36"
"BIOE","205","Biothermodynamics","2437","Biomedical Eng - Engineering","25","19","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Zhinan","47"
"BIOE","250","Problems in Bioengineering","2437","Biomedical Eng - Engineering","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Zhinan","48"
"BIOE","339","Biostatistics I","2437","Biomedical Eng - Engineering","22","8","7","6","2","0","0","0","0","0","0","0","0","0","0","1","Lin, Meishan","46"
"BIOE","399","Prof Develop for Bioengineers","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","72","0","1","Esmailbeigi, Hananeh","73"
"BIOS","120","Populations & Communities","2453","Biological Sciences","69","79","51","13","33","0","0","0","1","0","0","0","0","0","0","9","Molumby, Alan J","255"
"BIOS","452","Biochemistry I","2458","Chemistry","13","10","5","2","0","0","0","0","0","0","0","0","0","0","0","0","Miller, Lawrence","30"
"BLST","262","The Song and the Flame","2363","Black Studies","6","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Jabir, Johari","19"
