"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ACTG","484","International Accounting","2656","Accounting","9","8","5","3","0","0","0","0","0","0","14","0","0","0","0","0","Salama, Yehia A.","39"
"ACTG","565","Adv Govt & Nonprofit Actg","2656","Accounting","5","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Kemp, Robert E","13"
"ACTG","585","Corporate Valuation &Actg Info","2656","Accounting","15","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kirschenheiter, Michael","37"
"ACTG","593","Actg Res Method&Communicatn","2656","Accounting","14","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ramakrishnan, Ram T S","24"
"AD","209","Color Theory","2702","School of Art and Design","13","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cloud, Michael Lashawn","18"
"AD","219","Typography I","2702","School of Art and Design","15","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Oiga, Sharon","22"
"AD","220","Industrial Design II","2702","School of Art and Design","4","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Cunningham, Christopher","20"
"AD","267","Digital Photography","2702","School of Art and Design","18","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Labatte, Jessica","19"
"AD","275","Writing for Moving Image","2702","School of Art and Design","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reeder, Jennifer K","17"
"AD","290","Interdisciplinary Seminar I","2702","School of Art and Design","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tasset, Anthony Gerard","19"
"AD","374","Motion Graphics II","2702","School of Art and Design","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","McLean, Jesse","13"
"AD","412","Graphic Design Thesis","2702","School of Art and Design","11","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","Becker, Joerg","22"
