"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AAST","245","Politics & Govt of Africa","2734","Political Science","3","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","10"
"ACTG","500","Intro Financial Actg","2656","Accounting","6","9","4","1","0","0","0","0","0","0","33","0","0","0","0","0","Leventhal, Brian W","53"
"ACTG","525","Mgmt Control/Strateg Performnc","2656","Accounting","17","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Chalos, Peter","31"
"ARCH","163","Intro to Arch I & II","2911","School of Architecture","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Elkins, Lisa","11"
"BHIS","525","Social&Org Issues in Hlth Info","2318","Biomed & Health Info Sciences","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","Valenta, Annette L","13"
"BIOE","594","Chicago Sci & Mth Resrch Progr","2437","Biomedical Eng - Engineering","9","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Instructor, Courtesy","11"
"BIOS","351","Microbiology Laboratory","2453","Biological Sciences","3","32","23","0","0","0","0","0","0","0","2","0","0","0","0","3","Grad Asst","63"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","16","13","14","8","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","52"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","1","0","0","10","0","0","Cho, Wonhwa","11"
"CL","101","Roman Civilization","2349","Classics & Mediterran Studies","13","7","5","1","1","0","0","0","0","0","0","0","0","0","0","0","Kershaw, Allan","27"
"CLER","612","Medicine Sub-Internship","2586","Medicine","0","0","0","0","0","1","0","0","0","0","39","7","0","0","0","0","Thomas, Dorian E","47"
"CLER","620","Medicine","2554","Internal Medicine","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","Thomas, Dorian E","15"
"COMM","200","Communication Technologies","2493","Communication","2","10","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Yale, Camille K","15"
"COMM","303","Communication and Culture","2493","Communication","2","8","7","3","1","0","0","0","0","0","0","0","0","0","0","0","Chang, Hui-Ching","21"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","9","3","5","1","0","0","0","0","0","0","0","0","0","0","0","0","Ansari, Rashid","18"
