"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ACTG","445","Federal Income Tax I","2656","Accounting","3","22","9","2","2","0","0","0","1","0","0","0","0","0","0","1","Khan, Feroze","40"
"ANTH","425","Archaeological Fieldwork","2841","Anthropology","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","16"
"BCMG","599","PhD Thesis Research","2509","Biochem & Molecular Genetics","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","0","Colley, Karen J","57"
"BIOE","595","Seminar on Bioengineering","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Magin, Richard L","16"
"BIOS","350","General Microbiology","2453","Biological Sciences","21","32","31","17","6","0","0","0","0","0","0","0","0","0","0","18","Grad Asst","125"
"CELE","604","Emergency  Medicine","2498","Emergency Medicine","0","0","0","0","0","7","0","0","0","0","0","10","2","0","0","0","Snow, Norman J","19"
"CHEM","572","Teaching Meth in Chem","2458","Chemistry","2","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","Freeman, Wade A","34"
"CLER","601","Obstetrics and Gynecology","2225","Obstetrics & Gynecology","0","0","0","0","0","22","0","0","0","0","3","8","24","0","0","0","Snow, Norman J","57"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","14","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Reddy, Krishna R","19"
"COMM","330","Mass Media and Pop Cultur","2493","Communication","10","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Levina, Marina","16"
"CRJ","210","Principles Criminal Law","2909","Criminology, Law, and Justice","24","12","2","4","1","0","0","0","0","0","0","0","0","0","0","1","Petrone, Angela M","44"
"CRJ","240","Crim Justice Organizations","2909","Criminology, Law, and Justice","9","18","10","1","0","0","0","0","1","0","0","0","0","0","0","2","Hagedorn, John M","41"
"CRJ","261","Research Methods I","2909","Criminology, Law, and Justice","22","5","2","2","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","33"
"ECE","310","Discrete &Cont Signal&Systms","2949","Electrical & Computer Engr","6","3","6","0","0","0","0","0","0","0","0","0","0","0","0","2","Yang, Hung-Yu","17"
"ECON","121","Principles of Macroeconomics","2525","Economics","8","21","16","6","2","0","0","0","0","0","0","0","0","0","0","9","Grad Asst","62"
"ECON","221","Macroeconomics","2525","Economics","8","3","1","1","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","15"
"ED","210","Educative Process","2208","Education","29","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","40"
"ENDO","338","Endodontics Clinic I","2216","Endodontics","10","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","Barrows, Michael John","18"
"ENGL","105","English & American Fiction","2492","English","14","15","6","1","3","0","0","0","0","0","1","0","0","0","0","1","Grad Asst","41"
"ENGL","109","Amer Literature & Culture","2492","English","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","Grad Asst","12"
"ENGL","210","Intro Writing of Poetry","2492","English","7","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","Grad Asst","12"
"EPSY","255","Child Develop & Elem Ed","2208","Education","21","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pellegrino, James W.","24"
"FIN","300","Intro to Managerial Finance","2691","Finance","6","11","11","2","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","31"
"FIN","320","Managerial Finance","2691","Finance","24","12","2","0","0","0","0","0","1","0","0","0","0","0","0","2","Taparia, Jay","41"
"FIN","510","Investments","2691","Finance","8","7","5","0","0","0","0","0","0","0","0","0","0","0","0","1","Sung, Jaeyoung","21"
"HPA","551","Marketing Health Programs","2399","Health Policy & Administration","9","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Mullner, Ross M","10"
"MATH","180","Calculus I","2610","Math, Statistics, & Comp Scnc","23","17","7","1","1","0","0","0","0","0","0","0","0","0","0","4","Masley, John Myron","53"
"MBA","590","Ethics in Business","2785","Business Administration Admini","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Brand, David R","13"
"ACTG","435","Auditing","2656","Accounting","11","25","9","1","0","0","0","0","1","0","0","0","0","0","0","0","Galvan, Abel","47"
"AH","110","Art History I","2910","Art History","2","7","12","5","1","0","0","0","1","0","0","0","0","0","0","5","Munman, Robert","33"
"BIOS","230","Ecology and Evolution","2453","Biological Sciences","28","31","22","9","3","0","0","0","1","0","0","0","0","0","0","11","Grad Asst","105"
