"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AAST","120","African Amer Religious Trad","2363","Black Studies","12","14","1","0","0","0","0","0","0","0","0","0","0","0","0","3","Jabir, Johari","30"
"AAST","294","Topics in Afr Amer Studies","2363","Black Studies","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Weiss Bambara, Celia","11"
"ACTG","445","Federal Income Tax I","2656","Accounting","11","21","21","1","0","0","0","0","0","0","1","0","0","0","0","2","Melevin, Tim L","57"
"ACTG","446","Federal Income Tax II","2656","Accounting","8","15","6","1","0","0","0","0","0","0","0","0","0","0","0","3","Kemp, Robert E","33"
"ACTG","474","Actg Information Systems","2656","Accounting","18","49","13","0","0","0","0","0","0","0","0","0","0","0","0","7","Popowits, Michael T","87"
"ACTG","593","Actg Res Method&Communicatn","2656","Accounting","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ramakrishnan, Ram T S","15"
"AD","140","Sculpture I: Beginning","2702","School of Art and Design","7","8","3","2","0","0","0","0","0","0","0","0","0","0","0","0","Frid, Dianna","20"
"AD","203","Topics in Drawing","2702","School of Art and Design","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Frid, Dianna","11"
"AD","209","Color Theory","2702","School of Art and Design","16","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Fraser, Pamela","19"
"AD","230","Painting I","2702","School of Art and Design","10","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","Yun-Feng-Yu, Craig","18"
"AD","374","Motion Graphics II","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Bodunrin, Adebukola","12"
"AD","463","Art/Studio Thesis","2702","School of Art and Design","30","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Peterman, Dan","35"
"AH","223","Baroque Architecture","2910","Art History","5","6","8","3","1","0","0","0","0","0","0","0","0","0","0","2","Pollak, Martha","25"
"AH","231","History of Photography II","2910","Art History","17","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Hales, Peter B","35"
"ARAB","102","Elementary Arabic II","2349","Classics & Mediterran Studies","54","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Kamal, Mustapha","58"
"ARCH","522","Topics in Arch Technology","2911","School of Architecture","4","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Preissner, Paul","14"
"ARCH","567","Research Studio","2911","School of Architecture","7","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","Lally, Sean","12"
"ARCH","573","Architectural Structures I","2911","School of Architecture","14","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Mojekwu, Eugene Chukwunonso","25"
"ASP","060","Stdy/Lrng Across Disciplines","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","11","2","0","Koerner, Patrick","13"
"ASP","062","Topc Lrng Supprt Instrct","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","16","3","0","Menchaca, Ixtaccihuatl Julieta","19"
"BHIS","537","Hlth Care IT Vendor Mgmt","2318","Biomed & Health Info Sciences","14","12","0","0","1","0","0","0","0","0","0","0","0","0","0","2","Pawola, Lawrence M.","29"
"BIOE","205","Biothermodynamics","2437","Biomedical Eng - Engineering","3","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Mansoori, G. Ali","10"
"BIOE","397","Senior Design II","2437","Biomedical Eng - Engineering","27","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Layton, Terry N","42"
"BIOE","430","Bioinstrumentation I","2437","Biomedical Eng - Engineering","28","21","12","0","0","0","0","0","1","0","0","0","0","0","0","1","Hetling, John R","63"
"BIOE","475","Neural Engineering I","2437","Biomedical Eng - Engineering","1","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Hetling, John R","12"
"BIOE","594","Space Physiology","2437","Biomedical Eng - Engineering","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mc Cormack, Percival D","13"
"BIOS","236","Animal Behavior","2453","Biological Sciences","13","26","27","14","11","0","0","0","0","0","0","0","0","0","0","9","Nelson, Karin Noel","100"
"AAST","104","African Americans & Education","2363","Black Studies","6","12","1","0","0","0","0","0","5","0","0","0","0","0","0","0","Stovall, David O","24"
"AAST","258","Race and Urban Life","2363","Black Studies","13","15","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Spatz, David","30"
"ACTG","475","Database Accounting Systems","2656","Accounting","9","13","9","1","0","0","0","0","0","0","0","0","0","0","0","1","Popowits, Michael T","33"
"ACTG","502","Financial Accounting I","2656","Accounting","11","11","1","0","0","0","0","0","1","0","0","0","0","0","0","1","Kirschenheiter, Michael","25"
"ACTG","594","Advanced Financial Accounting","2656","Accounting","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Galvan, Abel","11"
"AD","140","Sculpture I: Beginning","2702","School of Art and Design","41","11","1","1","2","0","0","1","0","0","0","0","0","0","0","1","Grad Asst","58"
"AD","219","Typography I","2702","School of Art and Design","13","9","0","0","0","0","0","0","1","0","1","0","0","0","0","0","Burton, Philip C","24"
"AD","281","Foundations Of Art Educ","2702","School of Art and Design","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Gude, Olivia M","10"
"AD","321","Industrial Design V","2702","School of Art and Design","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Boyd, Carl Jay","10"
"AD","322","Interactive Product Design I","2702","School of Art and Design","3","8","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Christenen, Gerald Dean","15"
"AD","378","Moving Image II","2702","School of Art and Design","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McLean, Jesse","15"
"AD","391","Interdisciplinary Seminar II","2702","School of Art and Design","23","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jinks, Mathew Paul","25"
"AD","423","Industrial Design Thesis","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Burdett, Theodore Joseph","16"
"AD","424","Indust Design Indep Study","2702","School of Art and Design","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Katz, Sabrina L","17"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Ischar, Doug","17"
"AH","244","Islamic Art and Architecture","2910","Art History","5","15","11","1","0","0","0","0","3","0","0","0","0","0","0","1","Grossman, Heather E","36"
"AH","263","Latin Amer Colonial Art","2910","Art History","6","5","5","3","4","0","0","0","1","0","0","0","0","0","0","2","Baird, Ellen Taylor","26"
"AH","599","Dissertation Research","2910","Art History","0","0","0","0","0","0","0","1","0","0","0","0","0","11","0","0","Baird, Ellen Taylor","12"
"ANTH","105","Human Evolution","2841","Anthropology","86","185","96","19","12","0","0","0","1","0","0","0","0","0","0","4","Grad Asst","403"
"ANTH","229","Southwestern Archaeology","2841","Anthropology","7","12","9","2","0","0","0","0","0","0","0","0","0","0","0","0","LaMotta, Vincent","30"
"ANTH","320","Cave Art","2841","Anthropology","4","5","5","0","0","0","0","0","0","0","0","0","0","0","0","1","Keeley, Lawrence H","15"
"ARCH","520","Topics in Arch Theory","2911","School of Architecture","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","De Jong, Judith","11"
"ARCH","532","Arch Theory & History II","2911","School of Architecture","7","20","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Eisenschmidt, Alexander","29"
"ARCH","554","Architectural Design IV","2911","School of Architecture","8","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Vendrell, Xavier","24"
"ARCH","564","Architectural Technology IV","2911","School of Architecture","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Goldberg, Geoffrey","11"
"ARCH","586","Arch Theory & History IV","2911","School of Architecture","4","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Pedret, Annie","11"
"ASAM","125","Intro Asian Amer Studies","2492","English","12","10","1","1","0","0","0","0","0","0","0","0","0","0","0","1","Su, Karen","25"
"ACTG","435","Auditing","2656","Accounting","15","43","21","2","0","0","0","0","0","0","0","0","0","0","0","4","Galvan, Abel","85"
"ACTG","506","Management Accounting","2656","Accounting","7","23","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Das, Somnath","34"
"AD","170","Intro-Time-Based Vis Art","2702","School of Art and Design","13","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Reeder, Jennifer K","20"
"AD","267","Digital Photography","2702","School of Art and Design","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Geissler, Beate","17"
"AD","268","Analog Photography","2702","School of Art and Design","8","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Minnix, Gary L","17"
"AD","317","Digital Media in Graphic Desgn","2702","School of Art and Design","8","10","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Young, Caroline C","23"
"AD","342","Topics in Sculpture","2702","School of Art and Design","14","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Peterman, Dan","20"
"AD","362","Documentary Media","2702","School of Art and Design","7","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Ischar, Doug","10"
