"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AAST","262","Black Music and Feminism","2363","Black Studies","0","6","2","0","1","0","0","0","0","0","0","0","0","0","0","3","Jabir, Johari","12"
"AH","100","Intro to Art &Art History","2910","Art History","34","59","22","4","4","0","0","0","0","0","0","0","0","0","0","9","Grad Asst","132"
"AH","101","The Naked and the Nude","2910","Art History","23","20","17","5","7","0","0","0","0","0","0","0","0","0","0","11","Stimson, Blake","83"
"AH","208","Topics Modern Arch, Art&Design","2910","Art History","15","8","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Ortega, Emmanuel","27"
"ANAT","544","Adv Craniofacial Anatomy","2758","Dentistry Administration","20","13","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Reed, David Andrew","37"
"ANTH","102","Intro to Archaeology","2841","Anthropology","96","121","87","25","9","0","0","0","0","0","0","0","0","0","0","12","LaMotta, Vincent","350"
"ART","160","Intro to Digital Photo","2583","Art","17","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Miller, Nathan A","21"
"ART","170","Introduction to Filmmaking","2583","Art","14","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","Mackenzie, Kera Krystine","20"
"ART","230","Topics in Painting I","2583","Art","9","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Lee, Jinn Bronwen","12"
"ART","402","Senior Projects: Thesis","2583","Art","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Raaf, Sabrina Kay","15"
"ASP","032","Engl for Academic Purposes II","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","Bonarek, Rebecca L","11"
"ASP","038","English Lab-Natural Sciences","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","17","5","1","Grad Asst","23"
"BA","420","Professional Presence","2785","Business Administration Admini","25","9","2","1","0","0","0","0","0","0","0","0","0","0","0","3","Warner, Kimberly","40"
"BHIS","437","Health Care Data","2318","Biomed & Health Info Sciences","32","14","1","0","1","0","0","0","0","0","1","0","0","0","0","2","Orzechowski, John Stanley","51"
"BHIS","515","Mgmt Hlth Care Comm Syst","2318","Biomed & Health Info Sciences","32","13","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Ponder, Anthony","48"
"BHIS","525","Social&Org Issues in Hlth Info","2318","Biomed & Health Info Sciences","10","26","4","0","0","0","0","0","1","0","0","0","0","0","0","1","Valenta, Annette L","42"
"BIOE","399","Prof Develop for Bioengineers","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","69","0","1","Esmailbeigi, Hananeh","70"
"BIOE","430","Bioinstrumentation I","2437","Biomedical Eng - Engineering","16","22","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Magin, Richard L","43"
"BIOE","456","Cell & Tissue Laboratory","2437","Biomedical Eng - Engineering","19","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Khetani, Salman","34"
"BIOE","594","Adv Stats & Machine Learning","2437","Biomedical Eng - Engineering","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Liao, Wei-Hsun","11"
"BIOE","598","Masters Thesis Research","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","Eddington, David T.","20"
"BVIS","597","Project Research","2318","Biomed & Health Info Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","1","Daugherty, John M","21"
"CELE","603","Dermatology","2732","Dermatology","0","0","0","0","0","4","0","0","0","0","1","32","0","0","0","0","Thomas, Dorian E","37"
"CELE","604","Core Emerg Medicine Elective","2498","Emergency Medicine","0","0","0","0","0","44","0","0","0","0","0","15","16","0","0","0","Thomas, Dorian E","75"
"CELE","604","Emergency Ultrasound","2498","Emergency Medicine","0","0","0","0","0","9","0","0","0","0","0","10","0","0","0","0","Thomas, Dorian E","19"
"CELE","607","Special Topics-Neurology","2843","Neurology and Rehab Medicine","0","0","0","0","0","7","0","0","0","0","0","9","0","0","0","0","Thomas, Dorian E","16"
"CHE","397","Senior Design II","2709","Chemical Engrg","37","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Bilgin, Betul","59"
"AAST","258","Race and Urban Life","2363","Black Studies","2","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Cedric","13"
"AAST","272","Race, Gender, and Sexuality","2363","Black Studies","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","Richie, Beth E","10"
"ACTG","211","Intro Managerial Accounting","2656","Accounting","23","27","34","40","13","0","0","0","1","0","0","0","0","0","0","16","Kemp, Robert E","154"
"ACTG","355","Business Law I","2656","Accounting","13","11","8","1","2","0","0","0","0","0","0","0","0","0","0","0","Leahy, Edward","35"
"ACTG","500","Intro Financial Actg","2656","Accounting","31","30","2","0","0","0","0","0","1","0","0","0","0","0","0","0","Goodman, Charles Joseph","64"
"ACTG","516","Financial Statement Analysis","2656","Accounting","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Ramakrishnan, Ram T S","11"
"ACTG","525","Mgmt Control/Strateg Performnc","2656","Accounting","12","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Balachandran, Sudhakar V","22"
"AHS","200","Intro Integrated Health","2797","Applied Health Sciences Admin","125","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Kieso, Tiana Al-Aswad","130"
"ANAT","443","Clinical Anatomy","2387","Anatomy and Cell Biology","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Klopp, Emily","31"
"ART","112","Introduction to Drawing","2583","Art","13","1","1","0","0","0","0","0","1","0","0","0","0","0","0","4","Nickodemus, Timothy Peter","20"
"ART","160","Intro to Digital Photo","2583","Art","29","6","2","0","1","0","0","0","1","0","0","0","0","0","0","1","Grad Asst","40"
"ART","212","Topics in Drawing I","2583","Art","14","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Frid, Dianna","15"
"ART","290","Art and Resistance","2583","Art","14","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Majeed, Faheem","17"
"ASP","021","Workshop for Precal - LARES","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Mankus, Terrance A","12"
"ASP","038","English Lab-Natural Sciences","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","17","16","0","Schroeder, Lianne E","33"
"BA","330","Bus Dec Mkng for BBA Online","2785","Business Administration Admini","20","26","1","1","1","0","0","0","0","0","0","0","0","0","0","1","Adams, Vangeliya Pavlova","50"
"BA","520","Improvisation and Leadership","2785","Business Administration Admini","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Popowits, Michael T","13"
"BHIS","406","Medical Terminology for HIM","2318","Biomed & Health Info Sciences","95","54","23","4","1","0","0","0","0","0","0","0","0","0","0","1","Mills, Laura Lynn","178"
"BHIS","503","Comm Skills in HI","2318","Biomed & Health Info Sciences","16","30","6","1","3","0","0","0","0","0","0","0","0","0","0","6","Bimmerle, Cathleen","62"
"BHIS","530","Topics in Hlth Informatics","2318","Biomed & Health Info Sciences","29","37","3","0","1","0","0","0","1","0","0","0","0","0","0","0","Hughes, Ashley","71"
"BIOE","102","Bioengineering Freshman Smnr","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","54","0","0","0","0","2","Shokuhfar, Tolou","56"
"BIOE","421","Biomedical Imaging","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Thomas, Lynn Ann","12"
"BIOE","505","NanoBioTechnology","2437","Biomedical Eng - Engineering","21","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stroscio, Michael","22"
"BIOS","286","Biology of Brain","2453","Biological Sciences","103","23","11","0","0","0","0","0","0","0","0","0","0","0","0","4","Gong, Liang-Wei","141"
"BIOS","539","Ecology  & Evolution Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","1","0","0","24","0","0","Igic, Boris","25"
"BMS","609","Medical Scholars Program","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Thomas, Dorian E","16"
"BSTT","401","Biostatistics II","2891","Epidemiology and Biostatistics","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Aryal, Subhash","19"
"AAST","207","Racism: Global Perspectives","2363","Black Studies","15","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Clarno, Andrew J","25"
"ACTG","211","Intr Man Actg for Bus Scholars","2656","Accounting","8","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Martin, Melissa","22"
"ACTG","211","Intro Mang Acct for Actg Major","2656","Accounting","17","27","26","3","3","0","0","0","1","0","0","0","0","0","0","3","Martin, Melissa","80"
"ACTG","326","Cost Accounting","2656","Accounting","14","20","15","5","1","0","0","0","0","0","0","0","0","0","0","2","Hart, Daphne","57"
"ACTG","465","Govt & Non-Profit Actg","2656","Accounting","1","3","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Kemp, Robert E","10"
"ACTG","470","Ethical Environment Business","2656","Accounting","44","24","11","1","2","0","0","0","1","0","0","0","0","0","0","1","Scully, George","84"
"ACTG","474","Actg Information Systems","2656","Accounting","29","40","18","4","2","0","0","0","0","0","0","0","0","0","0","6","Jastrzebski, Ronald J","99"
"ACTG","493","Actg Cases Research & Analysis","2656","Accounting","29","35","13","2","0","0","0","0","1","0","0","0","0","0","0","0","Li, Siyi","80"
"ANTH","100","Human Adventure","2841","Anthropology","50","52","31","8","12","0","0","0","0","0","0","0","0","0","0","16","Bauer, Brian S","169"
"ANTH","239","Regional Human Populations","2841","Anthropology","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Rogers, Leland","12"
"ARAB","102","Elementary Arabic II","2349","Classics & Mediterran Studies","22","15","6","2","0","0","0","0","0","0","0","0","0","0","0","0","Almahamid, Jumana Mohammed","45"
"ARAB","299","Independent Reading","2349","Classics & Mediterran Studies","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Babiker, Mariam","11"
"ARCH","544","Professional Practices","2911","School of Architecture","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","Hanahan, Michael","17"
"ARCH","554","Architectural Design IV","2911","School of Architecture","4","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Hicks, Stewart Roger","10"
"ART","101","Signifying Practices","2583","Art","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Aguilar, Alberto","20"
"ART","190","Intro to Socially Engaged Art","2583","Art","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Soto, Edra","20"
"ART","402","Senior Projects: Thesis","2583","Art","10","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Ischar, Doug","13"
"BA","100","Intro to UIC & Prof Dev","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","29","10","0","Warner, Kimberly","39"
"BA","190","Seminar for Bus Scholars","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","106","0","0","0","0","1","Prazza, Angela J","107"
"BA","220","Prof Dev II for Bus Scholars","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Wilson, Jeffrey Crossen","19"
"BA","299","CBA Study Abroad","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0"," ,","13"
"BA","300","Adv Mgrl Comm for BBA Online","2785","Business Administration Admini","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Lum, Jason Kai Ming","25"
"BHIS","510","Health Care Info Systems","2318","Biomed & Health Info Sciences","16","39","7","0","1","0","0","0","0","0","0","0","0","0","0","2","Czart, Margaret B","65"
"BIOE","339","Biostatistics I","2437","Biomedical Eng - Engineering","9","18","11","3","3","0","0","0","0","0","0","0","0","0","0","1","Wang, Zhinan","45"
"BIOE","476","Neural Engineering Lab","2437","Biomedical Eng - Engineering","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hetling, John R","22"
