"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AAST","245","Politics & Govt of Africa","2734","Political Science","1","7","2","0","2","0","0","0","1","0","0","0","0","0","0","0","Adeoye, Oladimeji","13"
"ACTG","445","Federal Income Tax I","2656","Accounting","1","12","18","4","1","0","0","0","0","0","0","0","0","0","0","2","Leclere, Marc Joseph","38"
"ACTG","500","Intro Financial Actg","2656","Accounting","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Das, Somnath","16"
"ACTG","516","Financial Statement Analysis","2656","Accounting","21","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ramakrishnan, Ram T S","46"
"AD","110","Graphic Design I","2702","School of Art and Design","8","5","5","1","0","0","0","0","1","0","0","0","0","0","0","0","Fiester, Janna","20"
"AD","140","Sculpture I: Beginning","2702","School of Art and Design","7","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Wolf, David Andrew","13"
"AD","315","Graphic Design V","2702","School of Art and Design","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Greiner, John Herman","14"
"AD","415","Graphic Design Seminar","2702","School of Art and Design","34","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Greiner, John Herman","36"
"AD","423","Indust Design Senior Project","2702","School of Art and Design","6","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Munson, Stephanie","11"
"ANTH","280","China &Japan:Society &Culture","2841","Anthropology","10","12","1","0","0","0","0","0","3","0","0","0","0","0","0","1","Kracke, Waud H","27"
"ARAB","104","Intermediate Arabic II","2349","Classics & Mediterran Studies","25","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Kamal, Mustapha","33"
"ARCH","106","Physical Studies","2911","School of Architecture","31","35","11","2","4","0","0","0","2","0","0","0","0","0","0","2","Rubio, Elva","87"
"ARCH","366","Building Design Studio IV","2911","School of Architecture","36","45","9","0","0","0","0","0","0","0","0","0","0","0","0","0","Dunn, Sarah E","90"
"ARCH","410","Architectural Thought","2911","School of Architecture","1","1","1","0","0","0","0","14","0","0","0","0","0","0","0","0","Rocah, Louis","17"
"ARCH","519","Adv Arch II: Landscape Urb","2911","School of Architecture","2","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, David P","10"
"BIOS","539","Ecology  & Evolution Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","Mason-Gamer, Roberta J","31"
"BIOS","595","Departmental Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","1","0","0","27","0","1","Morrison, Donald A","29"
"BMS","614","Physiology II","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","0","25","0","97","1","0","urbana, Courtesy instruction","123"
"BPS","515","Dissol Bioavail Dosage Forms","2295","Biopharmaceutical Sciences","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Onyuksel, Hayat","10"
"BSTT","440","Sampling Estimation/Pub Hlth","2891","Epidemiology and Biostatistics","12","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Sinha, Karabi","15"
"BSTT","522","Biostatistical Investigations","2891","Epidemiology and Biostatistics","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Beam, Craig A","11"
"BSTT","594","Biostat Topic: Missing Data","2891","Epidemiology and Biostatistics","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Hua Yun","11"
"BSTT","595","Biostatistics Research Seminar","2891","Epidemiology and Biostatistics","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","0","Liu, Li C","13"
"CELE","600","Elective Clerkship","2649","Administration","0","0","0","0","0","8","0","0","0","0","1","10","1","0","0","0","Thomas, Dorian E","20"
"CELE","616","Radiology","2713","Radiology","0","0","0","0","0","38","0","0","0","0","0","3","1","0","0","0","Valvassori, Galdino E","42"
"CHEM","530","Organic Chem Literature Seminr","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","21","1","0","Crich, David","22"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Hanley, Luke","10"
"ACTG","110","Intro Financial Actg","2656","Accounting","19","24","23","5","0","0","0","0","0","0","0","0","0","0","0","4","Picur, Ronald D","75"
"ACTG","326","Cost Accounting","2656","Accounting","56","25","0","0","0","0","0","0","0","0","1","0","0","0","0","2","Riahi-Belkaoui, Ahmed","84"
"ACTG","500","Intro Financial Actg","2656","Accounting","18","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chalos, Peter","29"
"ACTG","500","Intro Financial Actg","2656","Accounting","17","32","3","2","0","0","0","0","0","0","0","0","0","0","0","1","Leventhal, Brian W","55"
"ACTG","594","Ethics for Bus Profsnls","2656","Accounting","8","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","Roe, George","15"
"AD","102","Drawing I: Beginning","2702","School of Art and Design","5","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Staples, William","15"
"AD","110","Graphic Design I","2702","School of Art and Design","4","16","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","24"
"AD","170","Intro-Time-Based Vis Art","2702","School of Art and Design","16","4","1","0","0","0","0","1","0","0","0","0","0","0","0","3","Kline, Richard Wesley","25"
"AD","205","Intro Computer Graphics","2702","School of Art and Design","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","16"
"AD","205","Intro Computer Graphics","2702","School of Art and Design","15","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Roeger, Oliver L.","19"
"AD","209","Color Theory","2702","School of Art and Design","14","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Ahuja, Mequitta","19"
"AD","219","Typography I","2702","School of Art and Design","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Bracamontes-Roeger, Linda","16"
"AD","406","Adv Special Topics in A&D","2702","School of Art and Design","7","4","0","1","0","0","0","0","0","0","0","0","0","0","0","1","Sauter, Daniel","13"
"AD","478","Video II","2702","School of Art and Design","14","3","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Montgomery, Jennifer","20"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Marie, Annika","17"
"AH","236","History of Design II","2910","Art History","8","15","12","7","2","0","0","0","0","0","0","0","0","0","0","1","Margolin, Victor","45"
"AH","562","Issues in Art of the Americas","2910","Art History","8","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Hales, Peter B","12"
"AH","563","Sem/North Amer Arch&Art","2910","Art History","6","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Higgins, Hannah B","10"
"ANTH","309","Writing Culture","2841","Anthropology","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Peterson, Marina","16"
"ARAB","102","Elementary Arabic II","2349","Classics & Mediterran Studies","18","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","27"
"ARCH","372","Design and the City","2911","School of Architecture","16","30","34","6","6","0","0","0","0","0","0","0","0","0","0","0","Haar, Sharon H","92"
"ARCH","454","Arch Design II","2911","School of Architecture","16","26","2","0","0","0","0","0","1","0","0","0","0","0","0","0","Garofalo, Douglas Anthony","45"
"ARCH","521","Arch Technologies","2911","School of Architecture","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gelick, Michael S","18"
"BA","100","Business Admin Orientation","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","1","Bernal, Nicolas Antonio","10"
"BA","200","Managerial Communication","2785","Business Administration Admini","31","66","6","1","3","0","0","0","0","0","0","0","0","0","0","3","Corte, Anthony M","110"
"BA","200","Managerial Communication","2785","Business Administration Admini","8","68","18","0","0","0","0","0","0","0","0","0","0","0","0","3","Wang, Jie","97"
"BIOE","439","Biostatistics","2437","Biomedical Eng - Engineering","9","11","8","2","0","0","0","0","0","0","0","0","0","0","0","0","Dai, Yang","30"
"AAST","202","African-Amer Behav Patterns","2363","Black Studies","5","3","4","1","1","0","0","0","0","0","0","0","0","0","0","1","Mock, Lynne","15"
"AD","211","Graphic Design III","2702","School of Art and Design","14","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Fiester, Janna","22"
"AD","231","Painting II: Intermediate","2702","School of Art and Design","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Carswell, Rodney T","18"
"AD","271","Cinema I","2702","School of Art and Design","5","8","0","0","0","0","0","0","0","0","1","0","0","0","0","2","Montgomery, Jennifer","16"
"AD","432","Painting III: Advanced","2702","School of Art and Design","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fraser, Pamela","13"
"AD","597","Master's Project","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Ischar, Doug","12"
"AH","207","Topics in Arch Art Design","2910","Art History","8","16","2","0","1","0","0","0","2","0","1","0","0","0","0","3","Fausch, Deborah","33"
"AH","236","History of Design II","2910","Art History","20","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Weinberg, Lauren D","31"
"ANTH","228","Ancient Civ South America","2841","Anthropology","6","3","8","1","3","0","0","0","0","0","0","0","0","0","0","2","Nash, Donna J.","23"
