"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AHS","294","Healthy Living for Pandemic Ev","2797","Applied Health Sciences Admin","57","12","7","6","1","0","0","0","0","0","0","0","0","0","0","2","Ozemek, Cemal","85"
"ASP","033","Live, Learn, Grow: Foundation","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","13","1","0","Pallier, Sally M","14"
"BHIS","541","Health Data Analytics","2318","Biomed & Health Info Sciences","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Krive, Jacob","12"
"BIOS","104","Biology for Non-majors","2453","Biological Sciences","8","9","16","2","6","0","0","0","0","0","0","0","0","0","0","0","Gibbons, Sandra Helen","41"
"BSTT","413","Intro to Data Analysis w/ R","2891","Epidemiology and Biostatistics","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Awadalla, Saria Salah","15"
"CELE","600","Elective Clerkship","2649","Administration","0","0","0","0","0","1","1","0","0","0","140","19","0","0","0","0","Thomas, Dorian E","161"
"CELE","606","Medicine Supplemental Clinical","2586","Medicine","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0"," ,","21"
"CELE","606","Special Topics-Medicine","2586","Medicine","0","0","0","0","0","0","0","0","0","0","16","1","0","0","0","0","Thomas, Dorian E","17"
"CELE","614","Pediatrics Supplemental Clinic","2905","Pediatrics","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0"," ,","15"
"CHEM","314","Inorganic Chemistry","2458","Chemistry","6","4","4","0","1","0","0","0","0","0","0","0","0","0","0","1","Jursich, Gregory","16"
"CLER","632","Psychiatry","2307","Psychiatry","0","0","0","0","0","0","0","0","0","0","16","1","0","0","0","0","Thomas, Dorian E","17"
"CLJ","200","Law and Society","2909","Criminology, Law, and Justice","10","3","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Matoesian, Greg","18"
"CLJ","356","Comm Corrections & Reentry","2909","Criminology, Law, and Justice","13","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Gunn, Alana Janell","18"
"CS","361","Systems Programming","2699","Computer Science","15","18","7","7","2","0","0","0","0","0","0","0","0","0","0","2","Roghanchi, Sepideh","51"
"DHD","562","Built-In Accessibility Options","2871","Disability & Human Development","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hooyenga, Kathy A","10"
"ECE","225","Circuit Analysis","2949","Electrical & Computer Engr","13","8","7","1","0","0","0","0","0","0","0","0","0","0","0","2","Chen, Zhanli","31"
"ECE","366","Computer Organization","2949","Electrical & Computer Engr","2","5","6","1","0","0","0","0","0","0","0","0","0","0","0","0","Zhang, Zhao","14"
"EDPS","535","Human Dvlpmnt for School Ldrs","2621","Educational Psychology","11","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Humphries, Marisha Lynnette","13"
"ENTR","310","Intro to Entr for BBA Online","2846","Managerial Studies","17","22","4","1","4","0","0","0","0","0","0","0","0","0","0","1","Hogan, Daniel Mark","49"
"ENTR","560","Technology Entrepreneurship","2846","Managerial Studies","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Burdett, Theodore Joseph","16"
"FIN","473","Intro to Risk Management","2672","Information/Decision Sciences","4","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Lee, Yew-Sing Thomas","14"
"FIN","494","Options and Futures","2691","Finance","9","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Golubeva, Evgenia","18"
"FIN","500","Intro to Corp Finance","2691","Finance","19","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Healy, Thomas Charles","26"
"HIST","104","Modern America","2316","History","55","38","5","4","0","0","0","0","0","0","0","0","0","0","0","1","Schultz, Kevin M","103"
"HIST","105","Global Transformations","2316","History","21","15","8","0","4","0","0","0","0","0","0","0","0","0","0","2","Daly, Jonathan W.","50"
"HIST","199","Chicago and the World","2316","History","4","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"IDS","355","Operations Management","2672","Information/Decision Sciences","33","22","7","7","4","0","0","0","0","0","0","0","0","0","0","2","Ouksel, Aris M","75"
"IDS","594","Emergency&Quality Planning-HC","2672","Information/Decision Sciences","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","Liotine, Matthew","17"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","15","9","3","1","0","0","0","0","0","0","1","0","0","0","0","0","Salama, Yehia A.","29"
"CHEM","122","General Chemistry I Lecture","2458","Chemistry","9","13","23","8","4","0","0","0","2","0","0","0","0","0","0","12","Montano, Sherwin","71"
"CHEM","233","Organic Chemistry Lab I","2458","Chemistry","44","47","47","21","7","0","0","0","0","0","0","0","0","0","0","19","Grad Asst","185"
"CHSC","430","Public Health Policy","2245","Community Health Sciences","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cochran, Laura M","14"
"CS","211","Programming Practicum","2699","Computer Science","20","12","12","5","5","0","0","0","0","0","0","0","0","0","0","0","Bell, John T","54"
"DAOB","341","Applied Oral and Behav Sci IX","2758","Dentistry Administration","84","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","Ward, Stephanie M","121"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","4","5","4","1","1","0","0","0","0","0","0","0","0","0","0","6","Liu, Tang","21"
"ECON","121","Principles of Macroeconomics","2525","Economics","12","12","7","0","2","0","0","1","0","0","0","0","0","0","0","2","Pieper, Paul J","36"
"ECON","520","Microecon for Business","2525","Economics","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","Bassett, Gilbert W","29"
"EDPS","544","Research Design in EDPS","2835","Educational Policy Studies","13","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","Mayrowetz, David S","17"
"ENGL","160","Academic Writing I","2492","English","11","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","He, Ling","17"
"ENTR","561","Assessing Technologies","2846","Managerial Studies","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Burdett, Theodore Joseph","10"
"EPSY","523","Adv Curriculum & Practice","2783","Curriculum and Instruction","15","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Grad Asst","17"
"IDS","331","Spreadsheet Analysis","2672","Information/Decision Sciences","5","7","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","15"
"IPHS","650","Applied Practice Experience","2592","School of Public Health","0","0","0","0","0","0","0","14","0","0","0","0","0","6","0","0","Floyd, Brenikki R","20"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","26","15","6","1","0","0","0","0","0","0","0","0","0","0","0","2","Doyle, Timothy Michael","50"
"MBA","570","Enterprise Strategy","2785","Business Administration Admini","66","6","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Barlow, Christopher","76"
"MGMT","340","Intro to Organizations","2846","Managerial Studies","36","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","39"
"MGMT","453","Human Resource Management","2846","Managerial Studies","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Grad Asst","16"
"MGMT","463","Negotiation &Conflict Resolutn","2846","Managerial Studies","17","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Bujas, Dan","22"
"MGMT","590","Strategic Management","2846","Managerial Studies","23","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Barlow, Christopher","25"
"MHPE","494","Intro Quant Data Analysis","2857","Medical Education","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Park, Yoon Soo","11"
