"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AAST","104","African Americans & Education","2363","Black Studies","14","6","0","0","0","0","0","0","5","0","0","0","0","0","0","0","Stovall, David O","25"
"AAST","250","Comparative Black Literatures","2363","Black Studies","2","3","2","0","1","0","0","0","1","0","0","0","0","0","0","2","Brown, Nicholas Mainey","11"
"ACTG","211","Intr Man Actg for Bus Scholars","2656","Accounting","13","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Martin, Melissa","29"
"ACTG","500","Intro Financial Actg","2656","Accounting","17","25","2","0","0","0","0","0","1","0","0","0","0","0","0","1","Eccher, Elizabeth","46"
"AH","100","Intro to Art &Art History","2910","Art History","46","41","18","8","10","0","0","0","0","0","0","0","0","0","0","11","Grad Asst","134"
"AH","252","Art of Baroque and Rococo","2910","Art History","4","5","6","3","1","0","0","0","0","0","0","0","0","0","0","3","Pollak, Martha","22"
"AHS","102","Experiential Learning II","2797","Applied Health Sciences Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","36","2","0","Doran, Eileen Marie","38"
"ARCH","471","Structures II","2911","School of Architecture","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Magruder, Robert","34"
"ART","130","Intro to Painting + Color","2583","Art","27","9","0","0","1","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","40"
"ART","160","Intro to Digital Photo","2583","Art","17","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Bernblum, Iris R","20"
"ART","160","Intro to Digital Photo","2583","Art","9","3","3","0","0","0","0","1","0","0","0","0","0","0","0","2","Grad Asst","18"
"ART","212","Topics in Drawing I","2583","Art","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Peterman, Dan","12"
"ASP","032","Engl for Academic Purposes II","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","0","Carson, Jordan Marie","14"
"ASP","033","Live, Learn, Grow: Foundation","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","1"," ,","11"
"ASP","034","Live, Learn, Grow: Bridge","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","14","5","0","Grad Asst","19"
