"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AAST","270","African Art","2910","Art History","3","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Stokes, Deborah Louise","11"
"ACTG","315","Intermediate Financial Actg I","2656","Accounting","8","26","45","16","13","0","0","0","0","0","0","0","0","0","0","19","Kim, Kyonghee","127"
"ACTG","326","Cost Accounting","2656","Accounting","22","35","24","2","1","0","0","0","0","0","0","0","0","0","0","6","Salama, Yehia A.","90"
"ACTG","465","Govt & Non-Profit Actg","2656","Accounting","3","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Chan, James L","10"
"ACTG","500","Intro Financial Actg","2656","Accounting","29","67","19","3","0","0","0","0","2","0","45","0","0","0","0","5","Leventhal, Brian W","170"
"ACTG","593","Actg Res Method&Communicatn","2656","Accounting","14","15","4","0","0","0","0","0","1","0","0","0","0","0","0","0","Das, Somnath","34"
"AD","140","Sculpture I: Beginning","2702","School of Art and Design","11","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Frid, Dianna","18"
"AD","203","Topics in Drawing","2702","School of Art and Design","11","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Donner, Christa M","18"
"AD","274","Motion Graphics I","2702","School of Art and Design","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mattei, Todd","15"
"AD","326","ID Materials and Methods","2702","School of Art and Design","10","7","6","1","0","0","0","0","0","0","0","0","0","0","0","1","Melamed, Stephen","25"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","DeGenevieve, Barbara","17"
"AH","110","Art History I","2910","Art History","40","79","78","17","9","0","0","0","14","0","0","0","0","0","0","3","Grad Asst","240"
"AH","160","Trends in Contemp Art","2910","Art History","9","5","3","0","0","0","0","0","0","0","1","0","0","0","0","1","Higgins, Hannah B","19"
"AH","232","Film History I: 1890-WWII","2492","English","9","4","0","1","1","0","0","0","1","0","0","0","0","0","0","0","Grad Asst","16"
"AH","260","European Art 1750 to 1900","2910","Art History","2","6","2","0","0","0","0","0","1","0","0","0","0","0","0","1","Dubin, Nina","12"
"ANAT","441","Gross Human Anatomy","2387","Anatomy and Cell Biology","4","18","23","11","3","0","0","0","2","0","1","0","0","0","0","4","Nayvelt, Alya","66"
"ANTH","105","Human Evolution","2841","Anthropology","127","107","32","21","6","0","0","0","0","0","0","0","0","0","0","5","Grad Asst","298"
"ARCH","512","Adv Arch I: Activist Practice","2911","School of Architecture","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grimes, Ellen Dineen","17"
"ARCH","573","Architectural Structures IV","2911","School of Architecture","28","11","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Mojekwu, Eugene Chukwunonso","41"
"ARCH","591","Arch Study Abroad","2911","School of Architecture","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Hartray, Alexander","16"
"ASP","095","Academic & Professional Wrtg","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","22","1","0","Hessian, John J.","23"
"ASST","279","India, Pakistan & Ceylon","2841","Anthropology","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Gayatri","12"
"BHIS","461","Info Systems for HIM","2318","Biomed & Health Info Sciences","7","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Patena, Karen R","19"
"BHIS","480","Mgmt & Bus Practices","2318","Biomed & Health Info Sciences","10","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hitchcock, Lois Marie","19"
"BIOE","240","Modeling Data and Systems","2437","Biomedical Eng - Engineering","18","16","4","0","1","0","0","0","0","0","0","0","0","0","0","1","Hetling, John R","40"
"BIOE","396","Senior Design I","2437","Biomedical Eng - Engineering","22","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Schneeweis, David M","27"
"BIOE","582","Computational Genomics","2437","Biomedical Eng - Engineering","6","8","0","1","0","0","0","0","2","0","0","0","0","0","0","0","Dai, Yang","17"
"BIOS","100","Biol of Cells & Organisms","2453","Biological Sciences","9","14","5","2","2","0","0","0","0","0","0","0","0","0","0","0","Muller, Michael T","32"
"AAST","100","Intro African-Amer Studies","2363","Black Studies","11","30","25","5","2","0","0","0","0","0","1","0","0","0","0","1","Kornegay, Eddie L","75"
"AAST","203","African-Amer Family in U.S.","2363","Black Studies","11","1","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Rockquemore, Kerry Ann","16"
