"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AD","140","Sculpture I: Beginning","2702","School of Art and Design","47","14","3","4","4","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","75"
"AD","219","Typography I","2702","School of Art and Design","13","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Burton, Philip C","23"
"AD","221","Industrial Design III","2702","School of Art and Design","4","11","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Cunningham, Christopher","18"
"AD","281","Foundations Of Art Educ","2702","School of Art and Design","4","4","1","0","0","0","0","0","2","0","0","0","0","0","0","0","Gaspar, Maria Elena","11"
"AD","321","Industrial Design V","2702","School of Art and Design","11","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Wilkens, Kimberlee Marie","22"
"AD","406","Adv Special Topics in A&D","2702","School of Art and Design","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stratman, Deborah Renee","10"
"AH","221","Medieval Architecture","2910","Art History","5","14","8","4","1","0","0","0","0","0","0","0","0","0","0","3","Grossman, Heather E","35"
"AH","236","History of Design II","2910","Art History","5","53","27","5","2","0","0","0","0","0","0","0","0","0","0","2","Mekinda, Jonathan","94"
"AH","264","African American Art","2910","Art History","10","8","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Bourland, William Ian","21"
"AH","599","Dissertation Research","2910","Art History","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","Higgins, Hannah B","13"
"ANTH","100","Human Adventure","2841","Anthropology","7","11","7","2","1","0","0","0","0","0","0","0","0","0","0","2","Golitko, Mark","30"
"ANTH","215","Anthropology of Religion","2841","Anthropology","26","12","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Mocko, Anne","39"
"ANTH","309","Writing Culture","2841","Anthropology","16","3","3","0","3","0","0","0","0","0","1","0","0","0","0","3","Niziolek, Lisa C","29"
"ANTH","430","Seminar in Primate Biol","2841","Anthropology","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Prost, Jack H","10"
"ARCH","372","Design and the City","2911","School of Architecture","10","42","17","1","1","0","0","0","0","0","0","0","0","0","0","0","Wooller, Kirk","71"
"ARCH","520","Topics in Arch Theory","2911","School of Architecture","11","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Feldman, Roberta M","19"
"ARCH","564","Architectural Technology IV","2911","School of Architecture","8","18","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Wheeler, Daniel H","27"
"ARCH","586","Arch Theory & History IV","2911","School of Architecture","1","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","Brown, David P","15"
"ASAM","290","Special Topics in ASAM","2873","Prog in Global Asian Studies","13","5","4","0","0","0","0","0","0","0","0","0","0","0","0","4","Guevarra, Anna","26"
"BA","200","Managerial Communication","2785","Business Administration Admini","9","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Garza, Alejandra","25"
"BHIS","499","Info Sources in BHIS","2318","Biomed & Health Info Sciences","66","3","1","0","1","0","0","0","0","0","0","0","0","0","0","4","Wencel-Drake, June D","75"
"BHIS","511","Appl of Hlthcare Info Sys","2318","Biomed & Health Info Sciences","33","14","3","0","1","0","0","0","1","0","0","0","0","0","0","0","Bimmerle, Cathleen","52"
"BHIS","525","Social&Org Issues in Hlth Info","2318","Biomed & Health Info Sciences","36","22","2","0","0","0","0","0","2","0","0","0","0","0","0","1","Valenta, Annette L","63"
"BHIS","530","Topics in Hlth Informatics","2318","Biomed & Health Info Sciences","37","15","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Pawola, Lawrence M.","53"
"BIOE","475","Neural Engineering I","2437","Biomedical Eng - Engineering","3","9","5","1","1","0","0","0","0","0","0","0","0","0","0","0","Hetling, John R","19"
"BIOS","100","Biol of Cells & Organisms","2453","Biological Sciences","71","180","145","34","25","0","0","0","0","0","0","0","0","0","0","22","Malchow, Robert Paul","477"
"BIOS","240","Homeostasis","2453","Biological Sciences","105","83","82","8","3","0","0","0","1","0","3","0","0","0","0","28","Richmond, Janet Elizabeth","313"
"AAST","100","Intro African American Studies","2363","Black Studies","10","29","14","1","3","0","0","0","0","0","2","0","0","0","0","10","Barnes, Natasha B.","69"
"AAST","104","African Americans & Education","2363","Black Studies","10","7","8","0","0","0","0","0","3","0","0","0","0","0","0","0","Stovall, David O","28"
"ACTG","420","Professional Presence","2656","Accounting","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Popowits, Michael T","11"
"ACTG","456","Business Law II","2656","Accounting","14","18","8","0","0","0","0","0","0","0","0","0","0","0","0","3","Roe, Helen M","43"
"ACTG","508","Federal Income Tax-Grad","2656","Accounting","15","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Kohorst, Chad","21"
"AD","268","Analog Photography","2702","School of Art and Design","10","4","1","1","0","0","0","0","0","0","0","0","0","0","0","1","Ischar, Doug","17"
"AD","317","Digital Media in Graphic Desgn","2702","School of Art and Design","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Krohn, Jonathan Austin","11"
"AD","332","Topics in Painting","2702","School of Art and Design","11","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fish, Julia Anne","19"
"AD","463","Art/Studio Thesis","2702","School of Art and Design","23","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Stratman, Deborah Renee","30"
"AH","260","European Art 1750 to 1900","2910","Art History","6","17","12","0","2","0","0","0","0","0","0","0","0","0","0","2","Dubin, Nina","39"
"ANTH","227","Anc Civ Mex and Cent Amer","2841","Anthropology","10","6","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Wyatt, Andrew R","21"
"ANTH","229","Southwestern Archaeology","2841","Anthropology","12","11","4","2","1","0","0","0","0","0","0","0","0","0","0","0","LaMotta, Vincent","30"
"ARAB","102","Elementary Arabic II","2349","Classics & Mediterran Studies","25","3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","Bronson, Catherine Lynn","30"
"ARCH","252","Beg of Modern Arch Theory","2911","School of Architecture","9","16","19","0","2","0","0","0","0","0","0","0","0","0","0","2","Pedret, Annie","48"
"ARCH","522","Topics in Arch Technology","2911","School of Architecture","3","5","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Zago, Andrew","11"
"ARCH","567","Research Studio","2911","School of Architecture","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Goldberg, Geoffrey","10"
"ASAM","210","Asian American Histories","2873","Prog in Global Asian Studies","19","4","0","0","2","0","0","0","0","0","0","0","0","0","0","2","Mariano, Lorena","27"
"ASST","109","East Asian Civ: Ancient China","2316","History","12","9","7","2","1","0","0","0","0","0","0","0","0","0","0","0","Klein, Esther Sunkyung","31"
"ASST","276","Modern South Asia","2316","History","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Mantena, Rama","10"
