"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AAST","103","African Amer Politics&Culture","2363","Black Studies","0","8","9","2","5","0","0","0","0","0","0","0","0","0","0","1","Boyd, Michelle R.","25"
"ACTG","326","Cost Accounting","2656","Accounting","21","30","26","4","3","0","0","0","0","0","0","0","0","0","0","5","Salama, Yehia A.","89"
"ACTG","502","Financial Accounting I","2656","Accounting","13","16","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Kirschenheiter, Michael","31"
"AD","102","Drawing I: Beginning","2702","School of Art and Design","41","20","5","1","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","69"
"AD","209","Color Theory","2702","School of Art and Design","11","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Becker, Joerg","19"
"AD","314","Graphic Design IV","2702","School of Art and Design","15","5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","Oiga, Sharon","22"
"AD","412","Graphic Design Thesis","2702","School of Art and Design","7","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Oiga, Sharon","11"
"AD","414","Interactivity in Graphic Desgn","2702","School of Art and Design","7","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Newbury, David","14"
"AD","418","Indep Study/Graphic Design","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Burton, Philip C","10"
"AD","418","Indep Study/Graphic Design","2702","School of Art and Design","8","7","1","0","0","0","0","0","1","0","0","0","0","0","0","1","Tunstall, Elizabeth","18"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fish, Julia Anne","16"
"AD","511","Advanced Graphic Design","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Burton, Philip C","10"
"AH","100","Intro to Art &Art History","2910","Art History","6","17","21","3","1","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","50"
"AH","160","Trends in Contemp Art","2910","Art History","7","9","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Waxman, Lori B.","21"
"AH","204","Greek Art & Archaeology","2349","Classics & Mediterran Studies","8","4","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Ros, Karen E","17"
"ANTH","100","Human Adventure","2841","Anthropology","48","52","74","50","52","0","0","0","0","0","0","0","0","0","0","15","Bauer, Brian S","291"
"ANTH","277","Ethnog of Meso-America","2841","Anthropology","15","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Palka, Joel W","22"
"ANTH","394","Anth of Social Movements","2841","Anthropology","4","4","1","0","0","0","0","0","1","0","0","0","0","0","0","1","Doane, Molly","11"
"ARCH","563","Building Sciences III","2911","School of Architecture","7","10","0","0","0","0","0","0","13","0","4","0","0","0","0","1","Wheeler, Daniel H","35"
"ASP","092","Vocabulary Enrichment","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","Cohen, Judith Schein","15"
"ASP","092","Vocabulary Enrichment","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","3","Downs, Cecelia A","11"
"ASP","096","Independent Study","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","Hayman, Denise Ramona","24"
"BIOE","325","Biotransport","2437","Biomedical Eng - Engineering","9","15","10","0","0","0","0","0","0","0","0","0","0","0","0","5","Takoudis, Christos G","39"
"BIOE","483","Molecular Modeling Bioinf","2437","Biomedical Eng - Engineering","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Lu, Hui","11"
"BIOS","100","Biol of Cells & Organisms","2453","Biological Sciences","10","13","12","3","3","0","0","0","1","0","0","0","0","0","0","4","Kelso, Stephen R","46"
"BIOS","212","Human Skeleton","2841","Anthropology","6","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Sloan R","16"
"BIOS","223","Cell Biology Laboratory","2453","Biological Sciences","2","9","7","3","1","0","0","0","0","0","0","0","0","0","0","1","Kappner, Isabella M.","23"
"ACTG","446","Federal Income Tax II","2656","Accounting","10","20","9","0","0","0","0","0","0","0","0","0","0","0","0","0","Kemp, Robert E","39"
"ACTG","593","Actg Res Method&Communicatn","2656","Accounting","16","23","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Das, Somnath","44"
"AD","170","Intro-Time-Based Vis Art","2702","School of Art and Design","64","23","3","0","1","0","0","0","1","0","0","0","0","0","0","2","Grad Asst","94"
"AD","210","Graphic Design II","2702","School of Art and Design","11","18","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Burton, Philip C","33"
"AD","230","Painting I","2702","School of Art and Design","15","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Fraser, Pamela","19"
"AD","317","Digital Media in Graphic Desgn","2702","School of Art and Design","9","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Bracamontes-Roeger, Linda","23"
"AD","326","ID Materials and Methods","2702","School of Art and Design","4","8","5","1","1","0","0","0","1","0","0","0","0","0","0","0","Melamed, Stephen","20"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sauter, Daniel","20"
"ANTH","309","Writing Culture","2841","Anthropology","3","5","0","0","2","0","0","0","0","0","0","0","0","0","0","1","Nash, Donna J.","11"
"ARCH","105","Visual Studies","2911","School of Architecture","24","63","27","2","3","0","0","0","2","0","0","0","0","0","0","4","Forman, Thomas A","125"
"ASST","109","East Asian Civ: China","2316","History","4","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Schwartz, Adam Craig","17"
"BA","289","Business Internship Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","6","0","0","116","0","3","Anderson, John D","125"
"BCMG","501","Faculty Rsch Seminars","2509","Biochem & Molecular Genetics","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Tyner, Angela L","10"
"BIOE","494","Atomic & Mol. Nanotechnology","2437","Biomedical Eng - Engineering","11","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Mansoori, G. Ali","13"
"BIOE","595","Seminar on Bioengineering","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","Mansoori, G. Ali","23"
"BIOS","210","Fossil Humans","2841","Anthropology","33","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Prost, Jack H","35"
"BIOS","220","Genetics","2453","Biological Sciences","2","9","9","2","5","0","0","0","0","0","0","0","0","0","0","1","Stone, David E","28"
"BIOS","223","Cell Biology Laboratory","2453","Biological Sciences","4","12","13","3","7","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","42"
"BIOS","230","Ecology and Evolution","2453","Biological Sciences","16","28","25","8","11","0","0","0","1","0","1","0","0","0","0","5","Nelson, Karin Noel","95"
"BIOS","351","Microbiology Laboratory","2453","Biological Sciences","25","43","56","14","0","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","141"
"BIOS","352","Introductory Biochemistry","2453","Biological Sciences","8","8","7","3","0","0","0","0","0","0","0","0","0","0","0","4","Anderson, Louise E","30"
"BIOS","531","Ecology and Evolution I","2453","Biological Sciences","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ashley, Mary Virginia","14"
"BMS","626","Microbiology/Immunology I","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","131","0","0","0","0","0","Thomas, Dorian E","131"
"BPS","360","Basic &Clinical Pharmacology I","2295","Biopharmaceutical Sciences","54","52","23","10","1","0","0","0","0","0","0","0","0","0","0","1","Plotnikoff, Nicholas P","141"
"BPS","583","Physical Pattern Evid Analys","2295","Biopharmaceutical Sciences","13","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gaensslen, Robert E","17"
"BPS","584","Forensic Drug Analysis&Toxicol","2295","Biopharmaceutical Sciences","11","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Negrusz, Adam","14"
"BSTT","400","Biostatistics I","2891","Epidemiology and Biostatistics","29","22","2","0","0","0","0","0","4","0","0","0","0","0","0","8","Reda, Domenic J","65"
"ACTG","355","Business Law I","2656","Accounting","28","31","18","5","1","0","0","0","0","0","0","0","0","0","0","1","Roe, Helen M","84"
"ACTG","500","Intro Financial Actg","2656","Accounting","10","19","6","0","2","0","0","0","0","0","0","0","0","0","0","0","Das, Somnath","37"
"ACTG","565","Adv Govt & Nonprofit Actg","2656","Accounting","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Chan, James L","22"
"ACTG","594","Real Estate & Accounting","2656","Accounting","4","16","3","1","0","0","0","0","0","0","1","0","0","0","0","0","Passarelli, Michael J","25"
"AD","160","Photography I","2702","School of Art and Design","11","6","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Ischar, Doug","21"
"AD","203","Topics in Drawing","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Cabal, Paola","13"
"AD","223","Drawing for Designers","2702","School of Art and Design","8","17","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Tongish, Sabrina","26"
"AD","251","Seriality and Replication","2702","School of Art and Design","6","4","3","1","1","0","0","0","0","0","0","0","0","0","0","0","Donner, Christa M","15"
"AD","278","Moving Image I","2702","School of Art and Design","10","8","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Herre, Anneka Jean","21"
"AD","420","Interdis Product Development I","2702","School of Art and Design","8","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","Melamed, Stephen","13"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Burton, Philip C","10"
"AH","322","Contemporary Architecture","2910","Art History","15","24","5","0","0","0","0","0","0","0","0","0","0","0","0","1","Akcan, Esra","45"
"ANTH","102","Intro to Archaeology","2841","Anthropology","72","53","18","8","3","0","0","0","1","0","0","0","0","0","0","6","Grad Asst","161"
"ARAB","101","Elementary Arabic I","2349","Classics & Mediterran Studies","40","14","0","0","0","0","0","0","1","0","1","0","0","0","0","4","Achrati, Ahmed","60"
"ARCH","251","Arch Analysis","2911","School of Architecture","27","36","24","9","3","0","0","0","0","0","0","0","0","0","0","1","Pedret, Annie","100"
"ARCH","371","Design and the Envt","2911","School of Architecture","5","42","17","2","0","0","0","0","0","0","0","0","0","0","0","3","De Jong, Judith","69"
"ARCH","414","Professional Practices","2911","School of Architecture","8","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Kutyla, Leonard","26"
"ARCH","465","Capstone Studio","2911","School of Architecture","25","45","15","1","0","0","0","0","0","0","0","0","0","0","0","0","Blender, Richard A.","86"
"ARCH","470","Structures I: Statics","2911","School of Architecture","25","16","15","11","8","0","0","0","0","0","0","0","0","0","0","3","Rockey, Christopher David","78"
"ARCH","561","Building Science I","2911","School of Architecture","11","9","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Worn, William W","22"
"ASP","050","Spkg/Rdg/Wrtg-ESL","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","De Leon, Jose","15"
"ASP","095","Academic & Professional Wrtg","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","1","0","0","0","0","20","0","0","Hessian, John J.","21"
"BA","100","Business Admin Orientation","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","Bernal, Nicolas Antonio","49"
"BA","100","Business Admin Orientation","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","4","0","0","44","4","3","Walters, Stacey Lynn","55"
"BHIS","405","Med Sci & Humn Pathophysiology","2318","Biomed & Health Info Sciences","8","17","9","0","0","0","0","0","0","0","0","0","0","0","0","0","Pawola, Lawrence M.","34"
"BIOS","220","Genetics","2453","Biological Sciences","25","80","69","39","26","0","0","0","3","0","0","0","0","0","0","19","Grad Asst","261"
"BIOS","222","Cell Biology","2453","Biological Sciences","19","27","38","7","5","0","0","0","0","0","0","0","0","0","0","7","Dubreuil, Ronald R.","103"
"AAST","100","Intro African American Studies","2363","Black Studies","12","16","46","12","7","0","0","1","1","0","0","0","0","0","0","4","Mock, Lynne","99"
"AAST","120","African Amer Religious Trad","2363","Black Studies","2","13","7","3","3","0","0","0","1","0","0","0","0","0","0","1","Kornegay, Eddie L","30"
"ACTG","475","Database Accounting Systems","2656","Accounting","11","22","4","4","0","0","0","0","0","0","0","0","0","0","0","4","Popowits, Michael T","45"
"ACTG","500","Intro Financial Actg","2656","Accounting","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","Instructor, Courtesy","43"
"ACTG","500","Intro Financial Actg","2656","Accounting","34","45","1","0","0","0","0","0","1","0","0","0","0","0","0","2","Kirschenheiter, Michael","83"
"ACTG","594","Real Estate Taxation","2656","Accounting","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Koza, Robert","19"
"AD","140","Sculpture I: Beginning","2702","School of Art and Design","9","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Peterman, Dan","22"
"AD","220","Industrial Design II","2702","School of Art and Design","7","12","6","0","0","0","0","0","1","0","0","0","0","0","0","0","Zerillo, Peter","26"
"AD","274","Motion Graphics I","2702","School of Art and Design","11","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Malagrino, Silvia A","17"
"AD","290","Interdisciplinary Seminar I","2702","School of Art and Design","10","5","4","0","0","0","0","0","0","0","0","0","0","0","0","2","Russell, Ben","21"
"AD","314","Graphic Design IV","2702","School of Art and Design","16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kugeler, Henry A.","22"
"AD","320","Industrial Design IV","2702","School of Art and Design","2","18","9","0","0","0","0","0","0","0","0","0","0","0","0","1","Zerillo, Peter","30"
"AD","382","Art Education Practicum","2702","School of Art and Design","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Poser, Jessica","12"
"AH","207","Topics in Arch Art Design","2910","Art History","1","16","10","0","4","0","0","0","0","0","0","0","0","0","0","1","Becker, Catherine","32"
"AH","263","Latin Amer Colonial Art","2910","Art History","9","4","8","3","3","0","0","0","2","0","0","0","0","0","0","2","Baird, Ellen Taylor","31"
"AH","270","African Art","2910","Art History","10","7","2","1","1","0","0","0","0","0","0","0","0","0","0","0","Stokes, Deborah Louise","21"
"AH","420","History Architecture I","2910","Art History","10","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Bruegmann, Robert","19"
"ANTH","105","Human Evolution","2841","Anthropology","60","140","142","24","20","0","0","0","2","0","1","0","0","0","0","10","Grad Asst","399"
"ANTH","237","Human Skeleton","2841","Anthropology","8","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Sloan R","12"
"ANTH","256","Euro-Indigen LatAmer Contact","2988","Latin American &Latino Studies","6","5","2","0","0","0","0","0","5","0","0","0","0","0","0","1","Roa, Cristian","19"
"ANTH","279","South Asian Cultures","2841","Anthropology","5","6","5","0","1","0","0","0","0","0","0","0","0","0","0","1","Reddy, Gayatri","18"
"ARAB","103","Intermediate Arabic I","2349","Classics & Mediterran Studies","27","15","4","1","1","0","0","0","3","0","0","0","0","0","0","1","Kamal, Mustapha","52"
"ARAB","201","Advanced Literary Arabic","2349","Classics & Mediterran Studies","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kamal, Mustapha","13"
"ARCH","359","Intro to Bldg Sci I: Eth Bldg","2911","School of Architecture","17","36","12","0","0","0","0","0","0","0","0","0","0","0","0","0","Newman, Michael","65"
"ARCH","553","Architectural Design I","2911","School of Architecture","8","18","6","2","0","0","0","0","2","0","0","0","0","0","0","1","Brown, David P","37"
"ASP","087","Crit Rdg/Thinking II-LARES","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","4","0","0","0","0","16","0","0","Ramos, Mitzi","20"
"ASP","090","Crit Rdg/Thinking I","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","0","Garcia, Myrna","12"
"ACTG","445","Federal Income Tax I","2656","Accounting","10","14","30","0","0","0","0","0","2","0","0","0","0","0","0","2","Hong, Keejae P","58"
"ACTG","484","International Accounting","2656","Accounting","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gordon, Marvin Arthur","33"
"ACTG","506","Management Accounting","2656","Accounting","9","14","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Das, Somnath","28"
"ACTG","509","Commercial Transactions","2656","Accounting","11","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Roe, George","23"
"ACTG","594","Legal & Ethical Env of Bus","2656","Accounting","12","6","2","1","0","0","0","0","1","0","0","0","0","0","0","0","Roe, George","22"
"AD","110","Graphic Design I","2702","School of Art and Design","13","8","1","0","0","0","0","0","0","0","1","0","0","0","0","1","Pabellon, Dave Joseph C.","24"
"AD","120","Industrial Design I","2702","School of Art and Design","18","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","23"
"AD","209","Color Theory","2702","School of Art and Design","20","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Fraser, Pamela","24"
"AD","305","Electronic Visualization I","2702","School of Art and Design","5","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Sauter, Daniel","11"
"AD","462","Advanced Art/Studio Critique","2702","School of Art and Design","13","13","3","2","2","0","0","0","1","0","4","0","0","0","0","0","Stratman, Deborah Renee","38"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Parr, Debra","17"
"AH","510","Methods in Art History","2910","Art History","12","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Baird, Ellen Taylor","19"
"ANTH","477","Remote Sensing of Environment","2841","Anthropology","6","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Hasenstab, Robert John","11"
"ARCH","551","INTRO ARCH DESIGN I","2911","School of Architecture","7","13","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Garofalo, Douglas Anthony","22"
"ARCH","573","Architectural Structures IV","2911","School of Architecture","13","17","2","0","0","0","0","0","2","0","0","0","0","0","0","0","Mojekwu, Eugene Chukwunonso","34"
"ARCH","591","Arch Study Abroad","2911","School of Architecture","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","Vendrell, Xavier","22"
"ASAM","228","Asia and Asian Americans","2772","Sociology","2","6","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Barrett, Richard E","13"
"ASP","086","Crit Rdg/Thinking I-LARES","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","12","0","0","0","0","38","0","2","Ramos, Mitzi","52"
"ASP","092","Vocabulary Enrichment","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Menchaca, Ixtaccihuatl Julieta","12"
"ASST","228","Asia and Asian Americans","2772","Sociology","1","6","6","0","1","0","0","0","0","0","0","0","0","0","0","3","Barrett, Richard E","17"
"ASST","279","South Asian Cultures","2841","Anthropology","2","5","4","3","1","0","0","0","0","0","0","0","0","0","0","1","Reddy, Gayatri","16"
"BA","100","Business Admin Orientation","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","2","Nowacki, Donna","58"
"BIOE","101","Intro to Bioengineering","2437","Biomedical Eng - Engineering","59","23","5","0","4","0","0","0","0","0","0","0","0","0","0","5","Rousche, Patrick J","96"
"BIOE","421","Biomedical Imaging","2437","Biomedical Eng - Engineering","20","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Magin, Richard L","30"
